ts,1492,1491,1493,diff_FlowValve008_1492 - 1491,diff_FlowValve008_1492 - 1493
2020-10-05 15:41:30,703.13,0.0,0.0,703.13,703.13
2020-10-06 12:39:30,1000.0,0.0,994.0333333333334,1000.0,5.966666666666583
2020-10-06 12:40:00,1000.0,0.0,994.0333333333334,1000.0,5.966666666666583
2020-10-08 02:01:00,756.65,0.0,757.0,756.65,-0.35000000000002274
2020-10-13 01:37:00,0.0,1014.9,983.18,-1014.9,-983.18
2020-10-13 03:21:00,997.65,0.0,84.5,997.65,913.15
2020-10-13 03:29:30,0.0,1013.4,981.9142857142858,-1013.4,-981.9142857142858
2020-10-13 04:54:30,1977.9666666666665,0.0,1970.4666666666665,1977.9666666666665,7.5
2020-10-13 05:42:30,836.48125,74.13333333333334,76.5,762.3479166666667,759.98125
2020-10-13 06:09:30,0.0,982.4600000000003,1019.7285714285716,-982.4600000000003,-1019.7285714285716
2020-10-13 06:12:00,38.1,956.9133333333333,924.4866666666668,-918.8133333333333,-886.3866666666668
2020-10-13 11:59:30,0.0,1001.0066666666667,972.7933333333332,-1001.0066666666667,-972.7933333333332
2020-10-13 13:03:30,30.4,939.7,973.16875,-909.3000000000001,-942.7687500000001
2020-10-13 13:12:30,0.0,1071.6066666666668,0.0,-1071.6066666666668,0.0
2020-10-13 13:13:00,0.0,1071.6066666666668,0.0,-1071.6066666666668,0.0
2020-10-13 13:13:30,0.0,1071.6066666666668,0.0,-1071.6066666666668,0.0
2020-10-13 13:14:00,0.0,1071.6066666666668,0.0,-1071.6066666666668,0.0
2020-10-13 13:14:30,0.0,1071.6066666666668,0.0,-1071.6066666666668,0.0
2020-10-13 13:15:00,0.0,1071.6066666666668,0.0,-1071.6066666666668,0.0
2020-10-13 13:15:30,0.0,1071.6066666666668,0.0,-1071.6066666666668,0.0
2020-10-13 13:16:00,0.0,1071.6066666666668,0.0,-1071.6066666666668,0.0
2020-10-13 13:16:30,0.0,1071.6066666666668,0.0,-1071.6066666666668,0.0
2020-10-13 13:17:00,0.0,1071.6066666666668,0.0,-1071.6066666666668,0.0
2020-10-13 15:13:00,979.1399999999999,0.0,955.8066666666666,979.1399999999999,23.333333333333258
2020-10-13 15:14:30,883.163157894737,0.0,0.0,883.163157894737,883.163157894737
2020-10-13 15:18:00,70.63333333333334,924.5999999999999,87.0,-853.9666666666666,-16.36666666666666
2020-10-13 20:27:30,1008.7,0.0,1008.2,1008.7,0.5
2020-10-13 20:28:00,1008.7,0.0,1008.2,1008.7,0.5
2020-10-13 20:28:30,1008.7,0.0,1008.2,1008.7,0.5
2020-10-13 20:29:00,1008.7,0.0,1008.2,1008.7,0.5
2020-10-13 20:29:30,1008.7,0.0,1008.2,1008.7,0.5
2020-10-13 20:30:00,1008.7,0.0,1008.2,1008.7,0.5
2020-10-13 22:56:30,897.4466666666666,22.9,947.8625000000001,874.5466666666666,-50.41583333333347
