ts,1492,1491,1493,diff_FlowValve008_1492 - 1491,diff_FlowValve008_1492 - 1493
2020-10-15 00:00:00,822.8409090909089,829.8181818181819,804.4136363636363,-6.977272727272975,18.427272727272566
2020-10-15 00:00:30,821.8545454545455,826.1,802.8863636363639,-4.24545454545455,18.96818181818162
2020-10-15 00:01:00,745.9849999999999,753.5300000000001,727.4349999999998,-7.5450000000001864,18.550000000000068
2020-10-15 00:01:30,761.915,768.17,742.8299999999999,-6.2549999999999955,19.085000000000036
2020-10-15 00:02:00,795.615,802.185,776.975,-6.569999999999936,18.639999999999986
2020-10-15 00:02:30,830.86,836.845,812.3800000000002,-5.985000000000014,18.47999999999979
2020-10-15 00:03:00,865.5049999999999,872.1050000000001,848.425,-6.60000000000025,17.079999999999927
2020-10-15 00:03:30,835.1761904761905,842.895238095238,814.8619047619047,-7.719047619047501,20.314285714285802
2020-10-15 00:04:00,807.8909090909091,815.1363636363636,790.1136363636365,-7.24545454545455,17.77727272727259
2020-10-15 00:04:30,823.4636363636364,828.6727272727275,805.4545454545455,-5.20909090909106,18.0090909090909
2020-10-15 00:05:00,749.8399999999999,757.4850000000001,729.455,-7.645000000000209,20.384999999999877
2020-10-15 00:05:30,765.6199999999999,771.7249999999998,747.8949999999999,-6.1049999999999045,17.725000000000023
2020-10-15 00:06:00,799.7600000000001,806.095,781.6500000000001,-6.334999999999923,18.110000000000014
2020-10-15 00:06:30,834.2949999999998,839.3400000000001,816.55,-5.0450000000003,17.74499999999989
2020-10-15 00:07:00,869.0800000000002,876.8449999999999,850.1349999999999,-7.764999999999759,18.945000000000277
2020-10-15 00:07:30,841.0857142857143,848.342857142857,820.0952380952381,-7.257142857142753,20.990476190476215
2020-10-15 00:08:00,797.9136363636364,804.6272727272725,778.6272727272728,-6.713636363636056,19.286363636363603
2020-10-15 00:08:30,795.0272727272725,803.6727272727275,776.8727272727275,-8.645454545454982,18.154545454544973
2020-10-15 00:09:00,753.52,760.375,734.1050000000001,-6.855000000000018,19.41499999999985
2020-10-15 00:09:30,770.0200000000001,776.16,753.1600000000002,-6.139999999999873,16.8599999999999
2020-10-15 00:10:00,805.24,810.9399999999999,786.4599999999999,-5.699999999999932,18.780000000000086
2020-10-15 00:10:30,839.2700000000001,845.3,820.8699999999999,-6.029999999999859,18.400000000000205
2020-10-15 00:11:00,874.5349999999999,879.9349999999998,855.85,-5.399999999999977,18.68499999999983
2020-10-15 00:11:30,843.6714285714285,851.5571428571427,824.0333333333334,-7.8857142857142435,19.638095238095048
2020-10-15 00:12:00,800.7318181818181,806.7909090909089,781.9636363636364,-6.059090909090855,18.768181818181688
2020-10-15 00:12:30,796.5272727272728,803.9227272727272,777.1363636363639,-7.395454545454413,19.390909090908963
2020-10-15 00:13:00,723.06,730.9999999999999,703.24,-7.939999999999941,19.819999999999936
2020-10-15 00:13:30,761.5449999999998,769.315,742.965,-7.770000000000209,18.579999999999814
2020-10-15 00:14:00,807.115,813.5749999999999,790.785,-6.459999999999923,16.33000000000004
