ts,1492,1491,1493,diff_FlowValve008_1492 - 1491,diff_FlowValve008_1492 - 1493
2020-09-28 11:04:30,1552.6000000000001,1072.3923076923077,1040.6846153846154,480.20769230769247,511.9153846153847
2020-09-28 12:38:30,0.0,1469.7999999999997,1445.042857142857,-1469.7999999999997,-1445.042857142857
2020-09-28 12:45:00,0.0,1147.675,1112.0583333333332,-1147.675,-1112.0583333333332
2020-09-28 14:35:30,880.1473684210526,892.5526315789474,336.23999999999995,-12.405263157894751,543.9073684210528
2020-09-28 14:51:00,0.0,961.5142857142856,999.2600000000001,-961.5142857142856,-999.2600000000001
2020-09-28 14:51:30,0.0,961.5142857142856,999.2600000000001,-961.5142857142856,-999.2600000000001
2020-09-28 14:52:00,0.0,961.5142857142856,999.2600000000001,-961.5142857142856,-999.2600000000001
2020-09-28 14:52:30,0.0,961.5142857142856,999.2600000000001,-961.5142857142856,-999.2600000000001
2020-09-28 14:53:00,0.0,961.5142857142856,999.2600000000001,-961.5142857142856,-999.2600000000001
2020-09-28 15:37:30,0.0,1002.6857142857142,1044.1866666666667,-1002.6857142857142,-1044.1866666666667
2020-09-28 16:09:30,1020.0785714285714,0.0,0.0,1020.0785714285714,1020.0785714285714
2020-09-28 16:17:00,107.76666666666665,901.2625,935.8705882352941,-793.4958333333334,-828.1039215686275
2020-09-28 17:01:30,0.0,991.2866666666666,959.8533333333334,-991.2866666666666,-959.8533333333334
2020-09-28 17:02:00,0.0,991.2866666666666,959.8533333333334,-991.2866666666666,-959.8533333333334
2020-09-28 17:02:30,0.0,991.2866666666666,959.8533333333334,-991.2866666666666,-959.8533333333334
2020-09-28 17:03:00,0.0,991.2866666666666,959.8533333333334,-991.2866666666666,-959.8533333333334
2020-09-28 17:03:30,0.0,991.2866666666666,959.8533333333334,-991.2866666666666,-959.8533333333334
2020-09-28 17:04:00,0.0,991.2866666666666,959.8533333333334,-991.2866666666666,-959.8533333333334
2020-09-28 17:04:30,0.0,991.2866666666666,959.8533333333334,-991.2866666666666,-959.8533333333334
2020-09-28 17:05:00,0.0,991.2866666666666,959.8533333333334,-991.2866666666666,-959.8533333333334
2020-09-28 17:05:30,0.0,991.2866666666666,959.8533333333334,-991.2866666666666,-959.8533333333334
2020-09-28 17:06:00,0.0,991.2866666666666,959.8533333333334,-991.2866666666666,-959.8533333333334
2020-09-28 17:30:30,338.0333333333333,886.3649999999998,853.095,-548.3316666666665,-515.0616666666667
2020-09-28 17:52:30,105.3,897.6125000000001,932.7117647058825,-792.3125000000001,-827.4117647058825
2020-09-28 19:05:00,987.3071428571427,997.7142857142856,0.0,-10.407142857142844,987.3071428571427
2020-09-28 19:26:00,906.2875,914.8000000000001,41.8,-8.512500000000045,864.4875000000001
