ts,1492,1491,1493,diff_FlowValve008_1492 - 1491,diff_FlowValve008_1492 - 1493
2020-10-27 00:46:30,0.0,0.0,906.2666666666667,0.0,-906.2666666666667
2020-10-27 19:12:00,0.0,0.0,811.3818181818181,0.0,-811.3818181818181
2020-10-27 23:19:30,778.0818181818181,784.7863636363636,1509.6,-6.704545454545496,-731.5181818181818
2020-10-27 23:20:00,778.0818181818181,784.7863636363636,1509.6,-6.704545454545496,-731.5181818181818
2020-10-27 23:20:30,778.0818181818181,784.7863636363636,1509.6,-6.704545454545496,-731.5181818181818
2020-10-27 23:21:00,778.0818181818181,784.7863636363636,1509.6,-6.704545454545496,-731.5181818181818
2020-10-28 13:57:30,0.0,0.0,755.8,0.0,-755.8
2020-10-28 13:58:00,0.0,0.0,755.8,0.0,-755.8
2020-10-28 13:58:30,0.0,0.0,755.8,0.0,-755.8
2020-10-28 13:59:00,0.0,0.0,755.8,0.0,-755.8
2020-10-28 13:59:30,0.0,0.0,755.8,0.0,-755.8
