ts,1492,1491,1493,diff_FlowValve008_1492 - 1491,diff_FlowValve008_1492 - 1493
2020-10-15 11:45:30,882.604761904762,823.2473684210526,0.0,59.357393483709416,882.604761904762
2020-10-15 11:46:00,882.604761904762,823.2473684210526,0.0,59.357393483709416,882.604761904762
2020-10-15 11:46:30,882.604761904762,823.2473684210526,0.0,59.357393483709416,882.604761904762
2020-10-15 11:47:00,882.604761904762,823.2473684210526,0.0,59.357393483709416,882.604761904762
2020-10-15 20:22:30,0.0,0.0,755.65,0.0,-755.65
2020-10-15 20:23:00,0.0,0.0,755.65,0.0,-755.65
2020-10-15 20:23:30,0.0,0.0,755.65,0.0,-755.65
2020-10-15 20:24:00,0.0,0.0,755.65,0.0,-755.65
2020-10-15 20:24:30,0.0,0.0,755.65,0.0,-755.65
2020-10-15 20:25:00,0.0,0.0,755.65,0.0,-755.65
2020-10-15 20:25:30,0.0,0.0,755.65,0.0,-755.65
2020-10-15 20:26:00,0.0,0.0,755.65,0.0,-755.65
2020-10-15 20:26:30,0.0,0.0,755.65,0.0,-755.65
2020-10-15 20:27:00,0.0,0.0,755.65,0.0,-755.65
2020-10-16 04:04:30,0.0,0.0,756.5,0.0,-756.5
2020-10-16 17:43:00,1214.8166666666668,1170.888888888889,0.0,43.92777777777792,1214.8166666666668
2020-10-16 17:43:30,1214.8166666666668,1170.888888888889,0.0,43.92777777777792,1214.8166666666668
2020-10-16 17:44:00,1214.8166666666668,1170.888888888889,0.0,43.92777777777792,1214.8166666666668
2020-10-16 17:44:30,1214.8166666666668,1170.888888888889,0.0,43.92777777777792,1214.8166666666668
2020-10-16 17:45:00,1214.8166666666668,1170.888888888889,0.0,43.92777777777792,1214.8166666666668
2020-10-16 17:45:30,1214.8166666666668,1170.888888888889,0.0,43.92777777777792,1214.8166666666668
2020-10-21 16:36:00,843.0428571428571,849.2095238095238,0.0,-6.1666666666667425,843.0428571428571
2020-10-21 16:36:30,843.0428571428571,849.2095238095238,0.0,-6.1666666666667425,843.0428571428571
2020-10-21 16:37:00,843.0428571428571,849.2095238095238,0.0,-6.1666666666667425,843.0428571428571
2020-10-21 16:37:30,843.0428571428571,849.2095238095238,0.0,-6.1666666666667425,843.0428571428571
