ts,1492,1491,1493,diff_FlowValve008_1492 - 1491,diff_FlowValve008_1492 - 1493
2020-10-16 11:08:30,768.15,0.0,753.9,768.15,14.25
2020-10-16 11:09:00,768.15,0.0,753.9,768.15,14.25
2020-10-16 11:09:30,768.15,0.0,753.9,768.15,14.25
2020-10-16 11:10:00,768.15,0.0,753.9,768.15,14.25
2020-10-16 11:10:30,768.15,0.0,753.9,768.15,14.25
2020-10-16 11:11:00,768.15,0.0,753.9,768.15,14.25
2020-10-16 11:11:30,768.15,0.0,753.9,768.15,14.25
2020-10-16 11:12:00,768.15,0.0,753.9,768.15,14.25
2020-10-16 11:12:30,768.15,0.0,753.9,768.15,14.25
2020-10-16 12:40:00,755.6,0.0,755.95,755.6,-0.35000000000002274
2020-10-16 12:40:30,755.6,0.0,755.95,755.6,-0.35000000000002274
2020-10-16 12:41:00,755.6,0.0,755.95,755.6,-0.35000000000002274
2020-10-21 09:13:30,0.0,873.9619047619047,0.0,-873.9619047619047,0.0
2020-10-21 09:14:00,0.0,873.9619047619047,0.0,-873.9619047619047,0.0
2020-10-21 09:14:30,0.0,873.9619047619047,0.0,-873.9619047619047,0.0
2020-10-21 09:15:00,0.0,873.9619047619047,0.0,-873.9619047619047,0.0
2020-10-21 09:15:30,0.0,873.9619047619047,0.0,-873.9619047619047,0.0
2020-10-21 09:16:00,0.0,873.9619047619047,0.0,-873.9619047619047,0.0
