ts,Article_660,FillingTime_1637,FillingStateValve_1958,StatusFillingValveFiller-13749,FillingValueValve_1797,FillingOrganUnderfilled_557,FillingOrganOverfilled_567
2020-11-01 01:02:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 01:07:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 01:12:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 01:17:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 01:22:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 01:27:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 01:32:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 01:37:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 01:42:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 01:47:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 01:52:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 01:57:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 02:02:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 02:07:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 02:12:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 02:17:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 02:22:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 02:27:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 02:32:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 02:37:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 02:42:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 02:47:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 02:52:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 02:57:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 03:02:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 03:07:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 03:12:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 03:17:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 03:22:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 03:27:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 03:32:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 03:37:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 03:42:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 03:47:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 03:52:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 03:57:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 04:02:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 04:07:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 04:12:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 04:17:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 04:22:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 04:28:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 04:33:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 04:38:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 04:43:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 04:48:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 04:53:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 04:58:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 05:03:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 05:08:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 05:13:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 05:18:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 05:23:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 05:28:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 05:33:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 05:38:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 05:43:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 05:48:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 05:53:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 05:58:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 06:03:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 06:08:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 06:13:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 06:18:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 06:23:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 06:28:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 06:33:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 06:38:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 06:43:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 06:48:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 06:53:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 06:58:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 07:03:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 07:08:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 07:13:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 07:18:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 07:23:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 07:28:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 07:33:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 07:38:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 07:43:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 07:48:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 07:53:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 07:58:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 08:03:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 08:08:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 08:13:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 08:18:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 08:23:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 08:28:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 08:33:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 08:38:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 08:43:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 08:48:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 08:53:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 08:58:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 09:03:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 09:08:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 09:13:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 09:18:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 09:23:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 09:28:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 09:33:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 09:38:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 09:43:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 09:48:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 09:53:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 09:58:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 10:03:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 10:08:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 10:13:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 10:18:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 10:23:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 10:28:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 10:33:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 10:38:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 10:43:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 10:48:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 10:53:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 10:58:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 11:03:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 11:08:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 11:13:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 11:18:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 11:23:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 11:28:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 11:33:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 11:38:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 11:43:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 11:48:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 11:53:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 11:58:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 12:03:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 12:08:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 12:13:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 12:18:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 12:23:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 12:28:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 12:33:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 12:39:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 12:44:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 12:49:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 12:54:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 12:59:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 13:04:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 13:09:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 13:14:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 13:19:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 13:24:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 13:29:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 13:34:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 13:39:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 13:44:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 13:49:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 13:54:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 13:59:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 14:04:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 14:09:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 14:14:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 14:19:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 14:24:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 14:29:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 14:34:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 14:39:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 14:44:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 14:49:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 14:54:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 14:59:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 15:04:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 15:09:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 15:14:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 15:19:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 15:24:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 15:29:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 15:34:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 15:39:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 15:44:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 15:49:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 15:54:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 15:59:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 16:04:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 16:09:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 16:14:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 16:19:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 16:24:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 16:29:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 16:34:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 16:39:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 16:44:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 16:49:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 16:54:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 16:59:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 17:04:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 17:09:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 17:14:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 17:19:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 17:24:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 17:29:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 17:34:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 17:39:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 17:44:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 17:49:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 17:54:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 17:59:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 18:04:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 18:09:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 18:14:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 18:19:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 18:24:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 18:29:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 18:34:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 18:39:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 18:44:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 18:49:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 18:54:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 18:59:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 19:04:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 19:09:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 19:14:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 19:19:30+01:00,,0.0,0.0,,0.0,,
2020-11-01 19:24:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 19:29:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 19:34:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 19:39:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 19:44:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 19:49:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 19:54:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 19:59:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 20:04:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 20:09:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 20:14:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 20:19:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 20:24:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 20:29:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 20:34:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 20:39:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 20:44:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 20:49:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 20:54:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 20:59:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 21:04:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 21:09:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 21:14:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 21:19:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 21:24:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 21:29:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 21:34:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 21:39:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 21:44:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 21:49:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 21:54:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 22:00:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 22:05:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 22:10:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 22:15:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 22:20:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 22:25:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 22:30:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 22:35:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 22:40:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 22:45:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 22:50:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 22:55:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 23:00:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 23:05:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 23:10:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 23:15:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 23:20:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 23:25:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 23:30:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 23:35:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 23:40:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 23:45:00+01:00,,0.0,0.0,,0.0,,
2020-11-01 23:50:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-01 23:55:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 00:00:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 00:05:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 00:10:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 00:15:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 00:20:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 00:25:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 00:30:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 00:35:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 00:40:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 00:45:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 00:50:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 00:55:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 01:00:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 01:05:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 01:10:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 01:15:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 01:20:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 01:25:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 01:30:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 01:35:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 01:40:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 01:45:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 01:50:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 01:55:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 02:00:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 02:05:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 02:10:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 02:15:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 02:20:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 02:25:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 02:30:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 02:35:30+01:00,,0.0,0.0,,0.0,,
2020-11-02 02:40:30+01:00,,0.0,0.0,,0.0,,
2020-11-02 02:45:30+01:00,,0.0,0.0,,0.0,,
2020-11-02 02:50:30+01:00,,0.0,0.0,,0.0,,
2020-11-02 02:55:30+01:00,,0.0,0.0,,0.0,,
2020-11-02 03:00:30+01:00,,0.0,0.0,,0.0,,
2020-11-02 03:05:30+01:00,,0.0,0.0,,0.0,,
2020-11-02 03:10:30+01:00,,0.0,0.0,,0.0,,
2020-11-02 03:15:30+01:00,,0.0,0.0,,0.0,,
2020-11-02 03:20:30+01:00,,0.0,0.0,,0.0,,
2020-11-02 03:25:30+01:00,,0.0,0.0,,0.0,,
2020-11-02 03:30:30+01:00,,0.0,0.0,,0.0,,
2020-11-02 03:35:30+01:00,,0.0,0.0,,0.0,,
2020-11-02 03:40:30+01:00,,0.0,0.0,,0.0,,
2020-11-02 03:45:30+01:00,,0.0,0.0,,0.0,,
2020-11-02 03:50:30+01:00,,0.0,0.0,,0.0,,
2020-11-02 03:55:30+01:00,,0.0,0.0,,0.0,,
2020-11-02 04:00:30+01:00,,0.0,0.0,,0.0,,
2020-11-02 04:05:30+01:00,,0.0,0.0,,0.0,,
2020-11-02 04:10:30+01:00,,0.0,0.0,,0.0,,
2020-11-02 04:15:30+01:00,,0.0,0.0,,0.0,,
2020-11-02 04:20:30+01:00,,0.0,0.0,,0.0,,
2020-11-02 04:25:30+01:00,,0.0,0.0,,0.0,,
2020-11-02 04:30:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 04:35:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 04:40:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 04:45:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 04:50:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 04:55:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 05:00:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 05:05:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 05:10:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 05:15:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 05:20:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 05:25:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 05:30:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 05:35:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 05:40:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 05:45:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 05:50:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 05:55:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 06:00:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 06:05:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 06:10:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 06:15:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 06:20:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 06:25:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 06:30:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 06:35:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 06:40:30+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 06:46:00+01:00,,0.0,0.0,,0.0,,
2020-11-02 06:51:00+01:00,,0.0,0.0,,0.0,,
2020-11-02 06:56:00+01:00,,0.0,0.0,,0.0,,
2020-11-02 07:01:00+01:00,,0.0,0.0,,0.0,,
2020-11-02 07:06:00+01:00,,0.0,0.0,,0.0,,
2020-11-02 07:11:00+01:00,,0.0,0.0,,0.0,,
2020-11-02 07:16:00+01:00,,0.0,0.0,,0.0,,
2020-11-02 07:21:00+01:00,,0.0,0.0,,0.0,,
2020-11-02 07:26:00+01:00,,0.0,0.0,,0.0,,
2020-11-02 07:31:00+01:00,,0.0,0.0,,0.0,,
2020-11-02 07:36:00+01:00,,0.0,0.0,,0.0,,
2020-11-02 07:41:00+01:00,,0.0,0.0,,0.0,,
2020-11-02 07:46:00+01:00,,0.0,0.0,,0.0,,
2020-11-02 07:51:00+01:00,,0.0,0.0,,0.0,,
2020-11-02 07:56:00+01:00,,0.0,0.0,,0.0,,
2020-11-02 08:01:00+01:00,,0.0,0.0,,0.0,,
2020-11-02 08:06:00+01:00,,0.0,0.0,,0.0,,
2020-11-02 08:11:00+01:00,,0.0,0.0,,0.0,,
2020-11-02 08:16:00+01:00,,0.0,0.0,,0.0,,
2020-11-02 08:21:00+01:00,,0.0,0.0,,0.0,,
2020-11-02 08:26:00+01:00,,0.0,0.0,,0.0,,
2020-11-02 08:31:00+01:00,,0.0,0.0,,0.0,,
2020-11-02 08:36:00+01:00,,0.0,0.0,,0.0,,
2020-11-02 08:41:00+01:00,,0.0,0.0,,0.0,,
2020-11-02 08:46:00+01:00,,0.0,0.0,,0.0,,
2020-11-02 08:51:00+01:00,,0.0,0.0,,0.0,,
2020-11-02 08:56:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 09:01:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 09:06:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 09:11:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 09:16:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 09:21:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 09:26:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 09:31:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 09:36:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 09:41:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 09:46:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 09:51:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 09:56:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 10:01:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 10:06:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 10:11:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 10:16:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 10:21:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 10:26:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 10:31:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 10:36:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 10:41:00+01:00,,0.0,0.0,,0.0,11.0,
2020-11-02 10:46:00+01:00,,0.0,0.0,,0.0,11.0,
